Timestamp,roll,pitch, yaw, eyes_up
07-06-2015-04:17:11:576,0.897517859935761,-17.1915454864502,-1.23463916778564,0
07-06-2015-04:17:11:748,1.13843071460724,-16.8948421478271,-1.25110793113709,0
07-06-2015-04:17:11:880,1.26982569694519,-17.2603855133057,-1.07069516181946,0
07-06-2015-04:17:12:008,1.13301980495453,-17.6113262176514,-0.962441861629486,0
07-06-2015-04:17:12:180,1.02324867248535,-18.0972461700439,-0.820489525794983,100
07-06-2015-04:17:12:432,1.0805139541626,-15.6492147445679,-1.72998332977295,100
07-06-2015-04:17:12:640,1.40683126449585,-5.28758668899536,-3.49990725517273,0
07-06-2015-04:17:12:771,1.95399475097656,-5.31498384475708,-0.71065354347229,100
07-06-2015-04:17:12:939,1.66557717323303,-7.24420833587646,0.300000935792923,100
07-06-2015-04:17:13:111,1.3867621421814,-9.41785144805908,1.40734541416168,100
07-06-2015-04:17:13:244,1.38480663299561,-11.3226861953735,2.80359935760498,100
07-06-2015-04:17:13:412,1.32211256027222,-8.53335475921631,3.87612414360046,100
07-06-2015-04:17:13:544,0.836393654346466,-9.46989631652832,2.42408800125122,100
07-06-2015-04:17:13:672,1.10970401763916,-7.97043657302856,2.01458287239075,0
07-06-2015-04:17:13:804,1.13562715053558,-8.35483169555664,2.46475553512573,0
07-06-2015-04:17:13:931,0.605162918567657,-14.2456579208374,1.7461599111557,100
07-06-2015-04:17:14:064,0.825534522533417,-12.7053165435791,2.11028647422791,100
07-06-2015-04:17:14:192,1.48908197879791,-7.07710838317871,3.52572822570801,0
07-06-2015-04:17:14:323,1.16321003437042,-8.0727071762085,2.9998950958252,100
07-06-2015-04:17:14:452,0.388747811317444,-13.5013809204102,3.12083315849304,100
07-06-2015-04:17:14:583,0.375176966190338,-10.6293029785156,2.77934622764587,100
07-06-2015-04:17:14:712,0.881237804889679,-8.86550903320313,2.83922791481018,100
07-06-2015-04:17:14:844,1.18278634548187,-10.6085786819458,4.32650518417358,0
07-06-2015-04:17:14:976,0.618106126785278,-12.7043485641479,4.58636569976807,100
07-06-2015-04:17:15:104,0.981034278869629,-14.5115365982056,2.27431988716125,0
07-06-2015-04:17:15:236,0.588850557804108,-12.7049722671509,2.63493847846985,100
07-06-2015-04:17:15:403,1.31707668304443,-8.12222671508789,3.04382014274597,0
07-06-2015-04:17:15:536,1.2665022611618,-10.2053489685059,3.3967432975769,0
07-06-2015-04:17:15:664,0.758978724479675,-15.7084541320801,2.74999952316284,100
07-06-2015-04:17:15:796,0.705386340618134,-13.8670845031738,2.33794164657593,100
07-06-2015-04:17:15:927,0.714844226837158,-14.1255292892456,2.06182909011841,100
07-06-2015-04:17:16:056,0.77259761095047,-14.0727491378784,2.29007482528687,100
07-06-2015-04:17:16:188,1.25730919837952,-9.41726684570313,3.05340671539307,0
07-06-2015-04:17:16:316,1.1811934709549,-11.0705041885376,3.5791163444519,0
07-06-2015-04:17:16:448,0.981383323669434,-11.4604988098145,3.44642782211304,0
07-06-2015-04:17:16:576,0.877790868282318,-9.84811496734619,3.08533620834351,0
07-06-2015-04:17:16:704,1.10385692119598,-10.4710006713867,3.14502644538879,0
07-06-2015-04:17:16:836,0.637746453285217,-14.1062574386597,2.30513477325439,100
07-06-2015-04:17:16:968,0.444737583398819,-13.3155794143677,1.88339638710022,100
07-06-2015-04:17:17:096,0.743799388408661,-14.3535480499268,2.6291286945343,0
07-06-2015-04:17:17:227,0.791861236095428,-13.2390155792236,4.06739854812622,0
07-06-2015-04:17:17:356,0.38179275393486,-9.2433385848999,3.03682613372803,0
07-06-2015-04:17:17:488,-0.0233291890472174,-9.7976541519165,3.92549133300781,0
07-06-2015-04:17:17:616,0.93885600566864,-10.4869203567505,3.62384247779846,0
07-06-2015-04:17:17:747,0.475392073392868,-12.9840841293335,2.92659687995911,0
07-06-2015-04:17:17:880,0.842756032943726,-13.3345603942871,2.05246472358704,0
07-06-2015-04:17:18:008,1.31488382816315,-10.1516895294189,3.02750706672668,0
07-06-2015-04:17:18:139,1.19088220596313,-13.214955329895,4.32392454147339,100
07-06-2015-04:17:18:267,0.532854795455933,-9.3808708190918,1.11993634700775,100
07-06-2015-04:17:18:400,0.79386979341507,-12.4534425735474,0.391849398612976,0
07-06-2015-04:17:18:532,0.151006996631622,-11.1827964782715,0.350307255983353,0
07-06-2015-04:17:18:660,-0.000422996352426708,-9.72504234313965,0.85807728767395,100
07-06-2015-04:17:18:791,0.208948343992233,-9.57974147796631,2.24851536750793,100
07-06-2015-04:17:18:920,0.0830830782651901,-11.1443367004395,2.92669892311096,100
07-06-2015-04:17:19:052,-0.0852598175406456,-11.4242086410522,3.14775061607361,100
07-06-2015-04:17:19:179,0.369834810495377,-7.03654479980469,5.19330024719238,0
07-06-2015-04:17:19:392,-0.107258059084415,-5.60317230224609,5.006516456604,0
07-06-2015-04:17:19:524,1.04695236682892,-8.12980461120605,3.74818682670593,0
07-06-2015-04:17:19:652,0.976621150970459,-7.62742185592651,3.25035881996155,0
07-06-2015-04:17:19:783,0.368882954120636,-8.41541862487793,2.62119555473328,0
07-06-2015-04:17:19:912,0.730306148529053,-8.88061618804932,2.94871473312378,0
07-06-2015-04:17:20:044,0.966780006885529,-9.11846256256104,4.30976104736328,0
07-06-2015-04:17:20:176,1.18405604362488,-6.57945871353149,5.50878143310547,0
07-06-2015-04:17:20:304,1.30217254161835,-6.89730453491211,5.11821413040161,0
07-06-2015-04:17:20:436,1.89878499507904,-6.81560039520264,2.84924244880676,100
07-06-2015-04:17:20:564,3.17155408859253,-6.64186477661133,2.51137447357178,100
07-06-2015-04:17:20:696,2.73443365097046,-8.33540534973145,1.19531381130219,100
07-06-2015-04:17:20:864,3.02552628517151,-8.63154602050781,-1.47154533863068,100
07-06-2015-04:17:20:996,3.19835901260376,-7.60305309295654,-0.817222118377686,100
07-06-2015-04:17:21:088,3.18586754798889,-6.92683744430542,-0.524476587772369,100
07-06-2015-04:17:21:216,3.28645634651184,-6.63350868225098,-0.446075737476349,100
07-06-2015-04:17:21:344,3.92408871650696,-5.5565128326416,-0.149337068200111,0
07-06-2015-04:17:21:476,4.06152105331421,-7.92651414871216,-0.9302698969841,0
07-06-2015-04:17:21:604,3.57079672813416,-7.17618989944458,-2.39316844940186,0
07-06-2015-04:17:21:736,3.82731151580811,-8.74968528747559,1.05266952514648,0
07-06-2015-04:17:21:864,3.78858494758606,-8.69955444335938,1.3063862323761,0
07-06-2015-04:17:21:995,3.25368785858154,-9.48397064208984,0.0571718402206898,0
07-06-2015-04:17:22:124,2.60051250457764,-6.72179889678955,1.51807427406311,100
07-06-2015-04:17:22:256,1.64582788944244,-7.93800830841064,1.99640774726868,100
07-06-2015-04:17:22:384,1.52570366859436,-7.04214382171631,1.39580321311951,100
07-06-2015-04:17:22:516,1.94232511520386,-6.68553733825684,1.69714999198914,0
07-06-2015-04:17:22:647,1.63909089565277,-7.3002758026123,1.12026524543762,100
