Timestamp,roll,pitch, yaw, eyes_up
08-06-2015-11:56:46:129,-2.80022263526917,36.4013786315918,-9.49276447296143,100
08-06-2015-11:56:46:341,-2.93366622924805,36.2573051452637,-9.60572338104248,100
08-06-2015-11:56:46:553,-3.02646589279175,36.156795501709,-9.58028888702393,100
08-06-2015-11:56:47:249,-3.42849278450012,36.0801086425781,-9.68959045410156,100
08-06-2015-11:56:47:461,-3.40535402297974,36.0821418762207,-9.55805397033691,100
08-06-2015-11:56:47:669,-3.40652203559875,36.0324440002441,-9.67421054840088,100
08-06-2015-11:56:47:921,-3.30510854721069,35.9499168395996,-9.5416088104248,100
08-06-2015-11:56:48:620,-3.28599977493286,36.1209335327148,-9.42222023010254,100
08-06-2015-11:56:48:869,-3.38341927528381,36.1805229187012,-9.59975910186768,100
08-06-2015-11:56:49:081,-2.90671229362488,34.8867797851563,-8.38429832458496,100
08-06-2015-11:56:49:252,-3.14494681358337,35.3806304931641,-8.75043201446533,100
08-06-2015-11:56:49:989,-3.03275036811829,35.5687561035156,-8.70784187316895,100
08-06-2015-11:56:50:161,-3.15928864479065,35.6974983215332,-8.84172439575195,100
08-06-2015-11:56:50:372,-3.10034608840942,35.6936645507813,-8.81939506530762,100
08-06-2015-11:56:50:540,-3.23341298103333,35.9327049255371,-8.94017505645752,100
08-06-2015-11:56:51:197,-2.34379959106445,33.2341766357422,-6.86451578140259,100
08-06-2015-11:56:51:448,-2.39537191390991,33.2128486633301,-7.0149245262146,100
08-06-2015-11:56:51:661,-2.39536356925964,33.266429901123,-7.07130289077759,100
08-06-2015-11:56:51:872,-2.3568754196167,33.1099052429199,-7.11916542053223,100
08-06-2015-11:56:52:608,-2.29268002510071,33.0950126647949,-7.04293298721313,100
08-06-2015-11:56:52:821,-2.29213666915894,33.1537170410156,-7.0211067199707,100
08-06-2015-11:56:53:032,-2.34592843055725,32.9669036865234,-7.01519012451172,100
08-06-2015-11:56:53:241,-2.34464883804321,32.9400291442871,-7.01640129089355,100
